tsb.adenovirus.ir,pbs.adenovirus.ir,fbs.adenovirus.ir,astm.adenovirus.ir
8.00E-05,1.53E-05,5.71E-05,0.001312461
0.000188605,0.000523348,1.63E-05,0.000342828
8.45E-06,4.90E-05,9.98E-05,5.08E-05
6.47E-05,9.85E-05,5.41E-05,0.00088146
5.70E-05,0.00012077,1.49E-05,0.000122009
5.79E-06,7.43E-05,8.32E-05,0.000436013
1.13E-05,5.58E-05,1.58E-05,6.59E-05
0.000310276,0.000554215,8.34E-05,0.000373357
1.35E-05,7.88E-05,0.0001163,0.000201066
4.37E-05,3.14E-05,0.000154571,6.48E-05
0.000114202,0.00014559,0.000151024,0.000594085
0.000545749,0.000216242,0.000101919,8.92E-05
0.001677036,8.67E-05,7.77E-05,0.001782683
1.34E-05,0.000605357,0.000167644,0.00014225
1.47E-05,1.74E-05,4.87E-05,0.000173031
5.69E-06,1.16E-05,0.000124815,0.00090546
0.000259434,0.000158299,8.66E-05,0.00053576
0.000330219,0.000289944,4.35E-05,0.000208694
8.82E-05,6.12E-05,2.89E-05,0.000162867
0.000153993,7.27E-05,5.42E-05,9.55E-05
0.000111677,7.24E-05,0.00025599,4.52E-05
1.31E-05,0.000206817,0.000127047,0.002307202
0.00010808,4.10E-05,3.72E-05,0.000611545
0.000148086,3.98E-05,3.73E-05,0.000305743
3.72E-05,1.93E-05,0.000273474,0.000778738
2.97E-05,0.000110542,0.001728491,6.31E-05
0.000129257,7.89E-05,4.19E-05,0.000252211
6.27E-07,0.000119017,3.59E-05,1.21E-06
0.00016611,0.00011985,0.000126182,0.001355429
0.000370642,6.60E-05,9.63E-06,3.23E-05
0.000131052,2.26E-05,2.57E-05,6.29E-05
0.000125648,1.30E-05,1.03E-05,0.004879845
0.000242525,0.000106027,1.67E-05,8.13E-05
0.000987126,0.000142848,5.28E-05,5.20E-05
5.55E-05,2.65E-05,0.000235523,2.33E-05
7.93E-05,1.46E-05,4.03E-05,0.002673122
3.67E-06,4.12E-05,0.00035021,9.40E-05
2.17E-06,7.28E-05,0.00054613,0.00046559
1.80E-05,4.17E-05,6.47E-05,5.67E-05
0.000149391,0.000129936,1.83E-05,0.001159627
4.05E-06,1.72E-05,0.000146124,0.000584171
6.54E-05,1.47E-05,9.02E-05,0.00014786
8.93E-05,1.86E-05,0.000889597,4.89E-05
3.02E-06,0.000190921,1.71E-05,0.000126735
6.36E-06,7.28E-05,4.37E-05,0.000169715
3.39E-06,4.90E-05,7.53E-05,0.000104228
6.15E-05,6.70E-06,0.000168244,0.000799275
3.44E-05,5.83E-05,4.02E-05,0.0002752
2.89E-05,0.00027223,2.92E-05,0.000339451
0.000274425,1.80E-05,3.94E-05,0.000252739
6.84E-05,4.53E-05,0.000287455,0.000542553
0.00035264,0.000228325,0.0002358,0.000245128
6.11E-05,3.73E-05,0.0001801,0.000324974
1.75E-05,4.14E-05,7.55E-06,0.002118534
0.000993355,3.23E-05,8.39E-05,8.99E-05
0.000425438,0.000151343,4.47E-05,0.000578768
2.84E-06,0.000370957,0.000226983,8.21E-05
0.000101601,1.21E-05,6.97E-05,0.000605392
3.34E-06,0.000417896,3.38E-05,0.000277485
5.13E-07,0.000121333,2.80E-05,0.000130387
0.000151092,5.86E-05,0.000129536,4.29E-05
4.13E-05,1.07E-05,0.000159043,0.000229369
5.17E-05,7.51E-05,1.21E-05,0.000556694
4.60E-05,0.000622739,6.91E-06,5.17E-05
3.41E-05,0.00020523,3.09E-05,0.000715882
5.12E-05,0.000176033,1.98E-05,0.000309897
7.02E-05,0.000125736,0.000682312,0.000447701
6.11E-05,0.000264972,1.38E-05,7.55E-05
3.40E-05,7.25E-05,2.55E-05,0.00034158
7.43E-05,7.40E-05,4.65E-06,0.000323123
5.12E-06,0.00029782,0.00020636,9.62E-05
0.000171901,1.62E-05,2.05E-05,0.001372001
0.000216096,2.08E-05,0.000154917,6.65E-07
4.73E-06,0.000148698,1.23E-05,1.18E-06
2.62E-05,8.59E-05,1.54E-05,3.18E-05
0.000135317,0.000259408,2.65E-06,4.40E-05
0.000219079,0.000345384,0.00041574,0.000169103
4.94E-05,0.000109544,6.08E-06,7.84E-06
3.00E-05,0.000355498,0.000152962,3.10E-05
9.64E-07,3.84E-05,0.000247043,0.000113632
1.07E-05,0.000443502,0.0001009,0.000218258
9.19E-05,6.82E-05,9.86E-05,0.000706077
0.000441734,0.000444584,0.000316579,0.000392777
0.000333487,0.00034695,1.03E-05,0.000500013
0.000124697,3.59E-05,9.72E-05,0.001034462
3.93E-05,0.001025242,0.000131682,5.97E-05
1.71E-05,2.66E-05,1.24E-05,0.001207273
3.64E-05,2.65E-05,7.33E-05,0.000290903
1.93E-06,0.000129496,0.000141762,4.03E-05
1.48E-05,0.000293401,1.27E-05,0.001437455
3.53E-05,0.00038586,0.000112804,5.65E-05
4.89E-05,0.000155397,0.00019971,0.000495964
0.000119785,1.86E-06,8.37E-06,1.18E-05
1.04E-05,1.20E-05,0.000464079,0.000466476
6.28E-05,1.60E-05,0.000307416,0.000208794
0.000168628,9.45E-05,8.45E-06,3.95E-05
0.000526323,0.000353043,0.000139949,0.00014477
0.000336766,3.53E-05,0.000122011,0.000165109
1.46E-05,8.33E-06,4.12E-05,0.000816838
0.000242638,8.86E-06,3.14E-05,0.000339016
5.81E-06,1.07E-05,2.48E-05,0.000179242
1.96E-06,4.05E-05,6.22E-05,0.000645039
0.001180936,0.000127606,0.0002205,2.09E-05
5.37E-06,0.000125309,1.64E-05,0.000170038
0.000229916,0.000150493,4.39E-06,5.89E-05
0.000647639,0.000269487,1.62E-05,5.15E-05
0.000148071,0.000337688,3.57E-05,7.24E-05
0.000657906,0.000158211,0.000302506,0.000187
0.003008478,6.90E-05,6.58E-05,0.000168648
2.57E-06,0.000890672,6.97E-05,0.001983748
2.88E-05,0.000438028,3.05E-05,0.000660414
1.30E-05,0.00020788,2.42E-05,0.000113334
8.77E-06,3.62E-05,9.01E-05,0.000201695
9.76E-05,0.000187281,1.59E-05,2.40E-05
0.000313329,3.48E-05,4.11E-05,0.000768393
0.000374165,9.57E-05,9.07E-06,0.000276877
2.70E-05,4.31E-05,0.000128697,0.001254233
3.28E-05,0.000151558,0.000153772,0.000932457
0.000116291,8.72E-05,5.79E-05,0.000852954
0.000186631,0.000105436,1.67E-07,0.001446657
7.87E-05,0.000114085,4.14E-06,0.000277257
3.10E-05,0.000350304,0.000452539,0.001006964
4.80E-06,3.53E-05,0.000113455,5.92E-05
2.98E-05,0.000206718,1.78E-05,0.000983681
0.000351732,3.24E-05,4.72E-05,4.36E-05
0.000237308,5.14E-05,4.17E-05,0.000112132
4.90E-05,7.62E-06,1.33E-05,0.000450473
3.35E-05,0.000197609,8.56E-05,2.78E-05
9.65E-06,4.00E-05,0.000452629,0.00077151
1.68E-05,0.000323263,2.24E-05,0.000974423
3.35E-06,0.000497573,0.000827883,0.000293394
0.00012807,0.000199644,3.54E-05,0.000167625
0.000135567,0.000189652,0.000129778,7.99E-05
6.20E-06,0.000456173,0.000164916,0.001920871
0.00128695,0.000419823,6.60E-06,0.000435787
0.000566511,8.38E-05,4.81E-05,6.33E-05
0.000390279,7.33E-05,9.99E-05,3.38E-05
5.85E-05,4.89E-05,1.09E-05,0.000149485
8.20E-05,2.68E-05,0.000121857,0.000243865
0.000594128,0.000207788,5.49E-05,0.001610406
3.72E-05,6.64E-05,0.000368386,0.000388393
8.09E-05,6.19E-05,0.000288219,8.76E-05
3.01E-05,0.000398437,0.000124978,9.29E-05
9.37E-05,6.81E-05,6.19E-05,5.12E-05
1.57E-05,5.82E-06,6.08E-05,0.000254698
0.000150485,0.000139556,0.000166026,0.000223968
0.000127387,2.11E-06,2.02E-06,0.000499919
8.63E-06,0.000100129,4.48E-05,0.000109345
0.000131536,0.00152473,7.38E-05,1.85E-05
0.000299256,0.000217114,5.14E-05,1.19E-05
2.25E-05,6.55E-06,0.00011567,0.000413942
5.96E-05,0.000159435,7.77E-05,0.000324141
5.71E-05,0.000120086,1.45E-05,2.55E-05
0.0001036,0.000129176,0.000809247,0.000327122
0.000907584,1.37E-05,0.000186297,0.000746687
0.00017708,0.00011017,0.000123952,7.01E-05
1.60E-05,0.000168677,7.86E-06,0.000913321
3.29E-05,5.64E-05,9.82E-05,4.42E-05
4.66E-05,0.000384004,8.94E-05,0.000436305
4.52E-05,2.92E-05,0.000135104,0.000252801
5.94E-05,0.000119313,1.24E-05,0.000311428
2.40E-05,0.000285982,0.000161521,0.000490614
7.04E-05,8.48E-05,3.25E-05,9.04E-05
1.47E-05,0.001154309,8.01E-06,5.13E-05
0.000119081,3.60E-05,5.12E-05,0.000331333
0.000249823,6.25E-05,1.59E-05,0.00041268
0.000127704,0.000127711,0.000108825,2.42E-05
5.37E-05,0.000962135,3.77E-05,0.000102528
3.15E-06,0.000123961,5.71E-05,0.000104859
9.22E-05,4.40E-05,1.93E-05,2.19E-05
7.12E-05,0.000140894,5.78E-05,0.000101758
9.43E-06,1.00E-05,0.000140828,5.83E-05
0.000887021,9.17E-05,0.000277837,7.18E-05
0.000237301,0.000215259,0.000144389,5.68E-05
3.37E-06,0.000803714,1.78E-05,0.000606183
7.25E-06,7.88E-05,0.000203779,5.51E-05
4.41E-05,4.76E-05,0.000327389,0.000298861
8.51E-05,1.31E-08,4.83E-05,3.36E-05
9.14E-05,2.74E-05,0.00047609,2.91E-05
0.000499776,0.000240478,4.17E-05,0.000553428
8.38E-05,4.20E-05,0.000433369,9.23E-05
0.000230134,2.99E-05,0.000241443,9.76E-05
0.000221479,3.77E-05,2.59E-05,0.000628267
0.000143162,0.000383516,0.000667275,4.44E-05
1.69E-05,8.12E-05,0.00031935,6.65E-05
9.03E-05,3.79E-05,0.000299438,0.000142117
6.10E-06,0.000137267,0.00061816,0.000561345
1.20E-05,0.000135062,5.58E-06,0.000175696
2.90E-05,0.000189027,0.000204752,7.42E-05
0.000129102,7.90E-06,0.000117922,0.000328238
3.06E-05,4.85E-05,5.48E-05,0.000661967
0.000646995,0.000649822,0.000171567,1.00E-04
0.000237468,2.50E-05,1.38E-05,6.56E-05
6.26E-05,7.18E-05,5.01E-05,0.000160809
4.25E-05,3.47E-05,0.000114698,0.000190475
4.16E-05,1.48E-06,2.72E-05,0.000145961
4.02E-05,8.40E-05,7.73E-05,0.000141116
0.000601611,2.55E-05,0.000120848,0.000430979
0.000215092,0.000103329,0.000115949,0.000272919
0.000245478,5.58E-05,1.24E-05,0.000267222
2.75E-05,0.000142731,0.000573771,0.000415426
0.00013525,2.69E-05,1.86E-05,4.45E-06
9.17E-05,2.47E-05,0.000902776,0.000393077
1.34E-06,0.000331276,3.23E-05,3.61E-05
1.40E-05,0.000161484,6.14E-06,0.000903853
5.69E-05,0.000209439,9.33E-05,9.16E-05
1.16E-05,3.14E-05,2.02E-05,0.000223763
3.90E-05,4.92E-05,1.80E-05,0.000491508
4.06E-05,0.00025189,0.000240814,4.77E-05
0.000680015,0.000420216,1.90E-05,9.71E-05
4.09E-05,0.000214132,5.43E-05,0.000900958
0.000135107,0.000113864,0.00027909,7.00E-05
0.000119763,3.60E-05,2.32E-05,0.002023305
0.000235088,0.000186692,0.000249839,0.000657174
3.90E-05,3.19E-06,4.91E-05,0.000807853
6.92E-05,3.95E-05,5.22E-05,1.37E-05
5.81E-05,0.00013376,8.41E-05,0.000415155
0.000212272,2.85E-05,1.84E-05,0.000229089
0.000157874,0.000110994,3.09E-05,0.00476377
0.000207537,1.21E-05,0.00046988,0.0001837
8.04E-06,9.14E-05,1.98E-05,0.000195148
1.60E-05,7.20E-05,5.10E-05,0.000279894
2.31E-05,0.000247681,0.000348172,0.000384457
1.71E-05,0.000192335,4.41E-05,7.21E-05
4.04E-05,0.00020433,0.000132702,0.001022812
6.60E-05,0.000129869,7.44E-06,0.000388027
0.000727146,5.04E-05,0.000303265,7.75E-05
0.000103943,0.000120076,5.20E-05,9.79E-05
0.000186069,0.000877112,1.55E-05,0.000134025
0.000135979,5.48E-05,9.55E-05,0.000307553
2.62E-06,0.000103777,9.13E-06,0.003027307
3.12E-05,3.32E-05,1.28E-05,0.001107288
0.000282236,0.000119954,0.000153274,9.15E-05
3.37E-05,3.33E-05,8.32E-06,5.38E-05
0.000228895,5.32E-05,2.33E-05,0.000351442
2.80E-05,0.000191943,0.000155285,0.001649619
8.35E-06,0.000273188,0.000222003,0.000476876
0.00019691,0.000360523,5.12E-06,3.67E-05
0.000742507,0.000110654,1.78E-05,0.00012285
0.000171905,8.73E-05,2.22E-05,0.0002684
1.83E-05,9.64E-05,0.000776485,0.000167384
3.16E-06,0.000188072,0.000303603,0.001650882
7.63E-05,0.000196587,0.000241045,0.001318883
1.56E-05,0.000210623,0.000198022,0.000664561
7.49E-05,5.96E-05,9.95E-05,0.000245232
0.000109249,1.88E-05,8.52E-05,3.58E-05
1.03E-05,0.000436923,7.68E-06,0.001391917
0.000557489,0.000114675,5.44E-05,0.00029676
4.05E-05,7.29E-05,0.000108332,0.000145148
7.50E-05,2.98E-05,3.17E-05,2.91E-05
0.000330191,0.000181505,0.000300075,1.89E-05
0.000512433,0.000790212,3.34E-06,0.001233914
3.12E-05,5.95E-05,0.000310671,0.000861486
0.000128478,3.26E-05,1.02E-05,5.58E-05
1.04E-05,8.07E-05,0.000682038,9.30E-05
8.17E-05,9.78E-05,0.000445933,0.000246481
0.000185352,2.47E-05,2.95E-05,0.000213931
1.36E-05,4.50E-05,4.03E-05,9.67E-05
3.16E-05,0.000763785,2.91E-06,0.000941868
4.86E-05,0.000411656,3.88E-06,0.001504748
2.16E-05,5.34E-05,2.91E-05,3.03E-05
4.90E-06,0.000177837,9.32E-06,0.00014384
0.000463638,0.000160272,4.06E-05,0.000133356
9.20E-05,0.00064403,6.21E-05,0.000124986
0.000337511,1.72E-05,0.000574883,1.52E-05
3.21E-05,9.41E-05,3.68E-05,0.000366865
4.48E-05,0.000291888,0.000307694,0.000994874
2.61E-05,0.000182301,4.97E-05,0.00014688
2.06E-05,6.78E-05,0.000126917,0.000217083
4.70E-06,0.000236112,5.80E-05,0.000246326
0.00040987,0.001142316,0.000233401,0.000501742
0.000139082,1.78E-05,2.01E-07,0.000436557
3.19E-05,0.000207818,6.41E-05,2.63E-05
8.48E-05,6.72E-05,0.00019901,0.000214495
2.12E-05,0.000167743,1.51E-05,0.000130677
1.57E-05,7.38E-05,0.000197491,0.00019246
4.55E-06,0.000215341,0.000335035,0.000182632
8.50E-05,1.67E-05,1.85E-05,1.09E-05
0.000190077,0.000147919,0.000104374,0.000145618
0.000253419,2.56E-05,9.04E-05,0.000218218
7.03E-06,7.95E-05,9.55E-05,0.00010466
0.000111504,1.42E-05,0.000146697,0.000710086
5.81E-05,5.02E-05,7.49E-05,9.70E-05
0.000275722,3.57E-05,0.000332115,0.000569113
0.00018315,0.000189531,4.79E-05,1.34E-05
1.52E-05,0.000162936,0.000327131,0.001046859
7.84E-05,2.89E-05,9.38E-05,0.000539565
0.000227854,5.22E-05,8.95E-06,0.000138297
0.000365255,3.87E-05,9.71E-05,0.000755697
0.000167928,9.01E-05,1.28E-05,0.000769044
0.000498774,4.60E-05,1.24E-05,0.000395776
2.21E-05,0.000109611,0.000106036,0.000100819
0.000501304,1.74E-05,0.000624016,4.47E-05
4.05E-05,5.77E-05,1.73E-05,6.03E-05
6.36E-05,2.24E-05,0.000179996,0.000163134
0.000206361,8.15E-05,3.24E-05,0.000274081
0.000102045,4.53E-05,1.04E-05,3.86E-05
0.000202418,8.73E-05,6.98E-05,6.48E-06
3.37E-05,3.46E-05,1.18E-05,0.000786013
6.63E-05,0.000267687,0.000492209,2.09E-05
0.000119928,2.11E-05,0.000101333,0.000193033
0.000146102,3.08E-05,0.000178767,2.81E-06
0.000592784,0.000563332,0.000270043,0.001300018
3.59E-05,0.000218267,2.18E-05,0.000208256
8.49E-07,0.000165767,4.47E-05,3.35E-05
2.84E-05,3.26E-05,0.00015271,1.92E-05
0.000144237,4.33E-05,0.000141821,1.46E-05
0.000178643,0.000178687,0.00011164,0.00206886
0.000487712,3.18E-05,5.89E-05,0.00023983
0.000109642,0.000358996,9.96E-05,0.000170842
0.000148225,0.000130872,6.56E-05,0.000247753
0.000221364,2.12E-05,7.25E-05,0.000300288
2.03E-05,9.40E-05,0.000266473,8.24E-05
0.000211417,6.39E-05,1.89E-05,0.00024434
0.000513078,5.21E-06,4.46E-05,0.000553279
3.26E-05,0.000116318,8.28E-05,0.000758658
6.72E-05,0.00023352,3.87E-05,0.000388184
5.17E-06,2.18E-05,0.000176452,3.01E-05
3.26E-05,0.000124392,2.27E-05,0.000868048
0.000157644,1.59E-05,3.84E-05,0.00022399
0.000271434,5.42E-05,0.000347358,3.18E-05
1.55E-05,1.46E-05,1.43E-05,0.003559533
4.59E-05,0.000240758,0.00017905,0.002112128
9.59E-05,6.44E-05,0.000525197,6.88E-05
9.60E-05,2.61E-05,7.22E-05,0.000815525
3.36E-05,2.47E-05,0.000174609,6.87E-05
1.52E-05,4.16E-05,0.00024494,0.000421672
0.00087664,6.18E-05,0.000126518,0.000750961
7.39E-07,7.87E-05,0.000272298,3.89E-05
0.000298366,0.000315905,0.000545522,1.61E-05
0.000360914,0.000898275,6.21E-05,3.47E-05
0.000225775,9.91E-05,6.99E-06,2.29E-05
5.95E-05,0.000214432,7.39E-05,1.65E-05
3.16E-05,7.92E-05,0.000672225,0.00042169
4.85E-07,3.38E-05,0.00017641,0.000104087
4.88E-05,4.56E-05,0.000178375,5.89E-05
5.85E-05,6.64E-05,4.30E-05,3.11E-05
0.000177449,0.000133087,3.37E-05,5.03E-05
0.000180257,9.65E-05,3.58E-05,0.000136333
0.000455281,0.00029697,9.87E-05,3.12E-05
1.26E-05,0.000212747,0.000381348,0.00284042
0.000124736,0.000739859,0.000166066,0.001295324
9.13E-05,0.000174271,1.77E-05,2.45E-06
4.57E-05,0.000357147,2.14E-05,0.000164552
2.71E-05,0.00012542,4.37E-05,0.00068734
8.35E-06,3.32E-05,0.00013734,0.000709543
0.000237253,0.00010556,1.37E-05,2.77E-06
0.000260218,0.000355778,1.78E-05,0.000676075
3.86E-06,0.000204691,3.50E-05,0.001573416
2.99E-05,0.000107483,7.23E-05,0.000542166
9.32E-05,0.000175641,0.000125282,0.000416973
6.71E-05,0.000123177,1.84E-05,0.000371805
0.000192135,0.000230233,1.68E-06,0.000693788
1.39E-06,7.03E-05,2.61E-05,6.68E-05
0.000251171,0.00019482,1.22E-05,0.001918633
0.000110672,3.12E-05,0.000229812,5.49E-05
8.91E-05,9.04E-06,3.49E-06,0.000141567
2.69E-05,5.23E-05,2.24E-05,5.36E-05
0.001690143,0.00019209,4.82E-05,0.000564566
7.47E-06,0.000101568,0.000368223,0.000250152
9.33E-05,5.55E-05,0.000156461,0.000172699
0.000271458,2.17E-06,9.16E-05,0.00012118
1.41E-05,9.42E-05,0.000136735,3.62E-05
1.82E-05,6.50E-05,2.59E-05,2.97E-05
0.000101956,0.000201362,0.0006591,7.16E-05
1.44E-05,1.49E-05,0.000187757,0.000141457
0.000440997,2.61E-05,0.000213645,0.00012334
6.84E-05,0.000326712,0.00030936,0.000470187
0.000165067,0.00038706,3.87E-05,2.57E-06
0.00027195,0.00012457,2.78E-05,0.000196795
1.34E-05,0.000789695,1.39E-05,0.000383563
1.40E-05,4.49E-05,0.00012839,0.001205829
0.000121507,3.45E-05,2.44E-05,0.000741746
0.000107222,0.000159077,2.52E-05,7.76E-05
0.000164979,4.29E-05,5.07E-05,0.000145435
7.41E-05,1.73E-05,0.000121447,0.000220871
8.29E-05,0.000160052,1.60E-05,4.55E-05
0.000207231,8.81E-05,2.70E-06,0.000255242
0.000173981,8.19E-05,6.27E-06,0.000654498
0.000500577,6.73E-05,5.21E-05,0.000213094
5.01E-05,3.72E-05,5.44E-05,0.000680917
5.83E-05,0.000253909,6.02E-05,9.20E-05
8.97E-05,2.07E-05,0.000144755,0.000994387
1.10E-05,2.89E-05,8.52E-06,0.000333887
0.000118537,0.000247278,2.67E-05,0.001703909
0.000302557,4.71E-05,2.88E-05,0.00013339
7.49E-06,1.34E-05,0.00057344,2.30E-05
0.002416753,0.000128045,1.03E-05,0.00119366
5.11E-05,0.000219242,0.000105186,0.000756625
0.000124563,0.000101846,3.86E-06,5.47E-05
0.000172505,0.000125379,4.53E-05,0.000220891
3.23E-05,3.81E-05,4.15E-05,3.19E-06
1.73E-05,3.36E-05,3.72E-06,4.53E-05
0.000466601,8.18E-05,0.000348606,0.000121571
0.000335524,2.69E-05,2.58E-05,0.000416945
5.44E-05,9.42E-05,0.000212441,0.000466863
0.000588346,6.65E-05,0.000437331,0.000151976
7.73E-05,0.000108765,0.000395217,0.000378168
0.000121542,8.58E-05,0.00013024,0.000511913
1.35E-05,0.000328606,0.000360186,0.000205837
1.71E-05,8.22E-05,6.71E-06,0.000153622
4.65E-05,0.000268593,2.87E-05,0.000253124
2.05E-06,1.59E-05,5.45E-05,0.0005255
0.000123051,1.79E-06,8.85E-06,1.98E-05
6.45E-06,0.000496701,1.53E-05,0.000750328
0.000165624,2.06E-05,4.31E-05,4.81E-05
0.000258064,7.06E-06,0.000104255,0.000299562
0.000393723,1.54E-05,4.38E-05,0.000171396
4.57E-05,0.000371541,0.00088066,0.000567704
4.19E-05,0.000166507,1.31E-05,0.001131842
0.000715409,2.27E-05,0.000383817,0.000201721
0.00024099,7.20E-05,4.20E-05,0.000459643
0.000218609,5.20E-05,2.02E-05,2.42E-05
0.000101939,1.23E-05,5.82E-05,5.44E-05
3.34E-05,0.0001222,7.76E-06,0.000104608
8.00E-05,0.000108074,5.51E-06,0.000796797
0.000434781,8.18E-05,6.15E-05,9.28E-05
6.39E-05,2.74E-05,0.000192369,1.11E-05
9.08E-05,0.000222849,2.30E-05,7.03E-05
0.000107441,0.000104793,0.000723345,0.000121339
0.00012881,1.72E-05,0.000125051,0.000444698
7.78E-05,0.000118756,5.14E-05,6.32E-05
6.02E-05,1.64E-05,1.58E-05,0.000117559
9.62E-05,0.000107044,0.000125028,0.000434304
0.000106893,5.08E-06,2.14E-05,7.46E-05
0.000393835,0.000126749,6.63E-06,0.001466014
1.46E-05,0.000137757,7.96E-05,0.000692493
5.98E-06,0.000374759,1.19E-05,6.21E-05
0.000151998,0.00010407,0.000554184,0.000382353
3.32E-05,0.000509336,0.000291153,0.003195875
5.05E-05,0.000115038,5.48E-05,0.000678272
2.53E-05,0.000293266,1.27E-05,1.04E-05
0.000256901,0.000186334,3.83E-05,4.95E-05
5.50E-05,7.32E-05,6.57E-05,0.000806326
6.93E-05,1.18E-05,6.73E-05,0.000399217
1.89E-05,0.000180091,2.64E-05,0.001322795
9.61E-06,4.34E-05,0.000104422,0.000122745
0.000140052,2.66E-05,0.00022962,0.0002091
2.32E-05,0.000152107,8.05E-05,0.000275875
5.10E-05,0.000438704,8.18E-05,0.000180684
3.63E-05,0.000283752,9.00E-06,0.00014007
4.13E-05,2.20E-05,7.93E-06,0.000302609
0.000477225,2.71E-07,3.05E-05,0.000858371
4.21E-05,2.20E-05,0.000608887,0.000178054
2.59E-05,7.53E-05,0.000149248,3.62E-05
3.11E-05,0.00020113,7.71E-06,0.000311439
3.92E-05,7.74E-05,1.27E-05,1.23E-05
0.000616285,4.62E-05,1.03E-05,0.001574049
9.37E-07,7.86E-05,1.19E-05,8.59E-05
0.000187909,6.99E-05,2.93E-05,9.23E-06
4.49E-05,1.82E-05,3.50E-05,0.00032171
4.96E-05,0.000112369,2.50E-05,0.000922427
1.92E-06,0.000420829,2.35E-05,0.000272289
1.16E-05,3.02E-05,8.09E-06,2.27E-05
3.19E-05,0.000189052,4.21E-05,0.000429184
2.97E-05,1.50E-05,6.27E-05,0.000314723
4.92E-05,6.93E-05,0.000596315,0.000330069
5.50E-06,1.97E-06,3.30E-05,0.000345367
0.000204211,4.32E-05,1.11E-05,0.000193915
0.000461813,3.01E-05,2.10E-05,0.000373845
1.23E-05,2.62E-05,0.000148081,0.000923244
0.000522537,2.60E-05,0.000748596,0.001241256
7.08E-05,5.20E-06,6.43E-05,0.00011056
8.87E-05,1.70E-05,0.000307259,0.000554958
9.91E-05,5.33E-05,0.000102761,0.000210411
1.36E-06,5.98E-05,0.000467286,0.000287885
1.64E-06,3.82E-05,2.72E-05,0.000160655
0.000134557,0.000585003,1.09E-05,0.000657506
0.000245603,0.000236993,6.24E-05,0.001520733
0.000342468,3.63E-05,9.21E-05,0.000141345
2.23E-06,8.97E-06,1.02E-05,9.49E-05
7.23E-05,7.61E-05,0.000207702,0.000197775
4.69E-06,0.000175051,0.000573777,0.001019007
1.70E-05,0.000203636,1.53E-05,0.000122786
0.000201677,4.97E-05,1.51E-05,5.22E-05
0.000138367,0.001450547,2.07E-05,5.01E-05
1.30E-05,4.17E-05,2.53E-06,0.000297526
1.06E-05,0.000156492,8.74E-05,0.000103088
5.80E-05,5.43E-05,0.000170187,6.93E-05
0.000160441,0.000245406,6.43E-05,0.000236546
0.000232415,1.52E-05,3.92E-05,0.000172822
6.19E-05,9.12E-05,6.07E-05,7.13E-05
5.81E-06,0.000273707,5.71E-05,9.49E-05
2.49E-05,5.08E-05,4.77E-05,0.00011582
7.22E-06,0.000136265,9.09E-05,5.24E-05
2.13E-05,0.000102367,0.000911092,0.001466572
0.000127392,9.56E-05,0.000339531,0.000199099
0.000129448,0.000111142,9.69E-05,0.000948305
0.000125465,0.000202348,2.91E-05,0.000228984
3.62E-05,0.000391391,0.000104706,0.00025303
0.000101739,3.69E-05,8.92E-05,0.000220958
2.69E-06,0.000260898,0.000184075,0.00126457
9.00E-06,4.85E-05,6.85E-05,2.63E-05
0.000180181,6.33E-05,0.000581839,0.000435983
1.02E-05,0.000146455,0.000362804,2.81E-06
0.000109463,2.40E-06,0.000110764,0.000870629
2.71E-05,3.51E-05,2.20E-07,3.83E-05
0.000371401,1.61E-05,5.93E-05,0.000884933
3.73E-07,8.69E-05,0.000174462,0.000634683
0.001168181,6.28E-05,2.74E-05,0.000255008
2.11E-05,0.001005427,0.000129608,0.000115669
0.000230345,1.64E-05,4.11E-06,0.00111043
5.39E-05,5.95E-05,0.00010466,0.000220427
4.13E-05,7.42E-05,2.81E-05,3.14E-05
6.72E-05,0.000154681,0.000279252,0.000517729
0.001043914,5.25E-05,0.000163679,0.000533411
0.000286365,0.000198836,0.000166638,0.000262333
1.77E-05,0.000150646,9.25E-06,0.000433824
0.000255283,0.000289902,0.000113439,0.000829502
0.000171794,8.63E-05,0.000194613,0.000173561
7.78E-05,2.75E-05,7.24E-05,0.000175782
0.000123245,0.000257383,4.33E-05,0.000182845
2.32E-06,1.02E-05,1.26E-05,9.07E-05
0.000482288,7.34E-05,5.74E-05,0.00013082
5.15E-05,0.000439232,3.25E-05,0.000681644
1.79E-05,9.26E-05,2.80E-05,0.000945964
0.000274877,5.61E-05,5.23E-05,0.000176411
1.31E-05,0.000169439,2.47E-05,2.90E-06
5.79E-06,0.000458387,9.96E-05,0.00069984
0.000436681,0.000254676,0.000488376,0.000686815
7.05E-06,0.000263649,1.55E-05,9.19E-06
0.000331307,0.000186486,7.09E-05,0.000193157
0.000107869,0.00019047,1.94E-05,0.000191236
0.000535638,4.15E-05,4.77E-05,0.000495852
7.02E-07,8.20E-05,3.59E-05,0.003229469
1.13E-05,3.70E-05,4.57E-06,0.00081669
0.000211162,8.47E-05,2.81E-05,0.002833135
1.60E-05,1.40E-05,8.65E-06,0.000442103
4.38E-05,0.000202703,1.65E-05,0.000114131
0.000267531,2.50E-05,0.000528524,0.001264939
0.000611141,5.04E-05,0.000273816,0.000223008
1.85E-05,3.12E-05,1.51E-05,0.000453164
1.69E-05,2.94E-05,0.001124245,0.000190969
6.40E-05,0.000398707,7.58E-05,2.32E-05
