pbs.norovirus.ir,tsb.norovirus.ir,fbs.norovirus.ir,astm.norovirus.ir
0.000220719,0.000133105,5.61E-05,0.000175235
7.75E-07,0.000745548,0.000758075,0.001105106
0.000419522,0.003555731,0.000732504,0.000202407
0.000230726,0.000347164,0.000284791,0.002865974
0.000177791,3.26E-05,0.000361912,0.002363341
0.000955788,0.000241526,0.000151479,0.002309496
1.39E-05,0.000409266,0.00016401,0.000936845
0.00015701,4.99E-05,0.001980869,0.000271728
0.000313405,0.001794947,0.000285427,0.000592386
0.000340799,0.006686783,0.000456658,0.000914612
2.80E-06,0.000826668,0.001008697,9.17E-05
0.001152796,0.000100976,0.000181361,0.000478251
2.01E-05,1.54E-07,4.97E-07,0.000166165
0.000163097,0.000751047,0.000160228,0.019180618
0.001714648,0.000342195,1.70E-06,0.000422211
0.000790888,4.06E-05,0.000104645,0.000387978
0.002446158,0.0021783,4.88E-05,0.000108286
0.000164832,3.74E-05,0.000813539,0.000289987
0.001115123,0.001052497,0.00172892,0.00776785
0.000490631,0.00091355,0.001096976,7.61E-05
0.000203348,1.18E-05,0.000290687,0.004695001
0.000302805,0.000364347,0.000137247,0.001474964
0.000727168,0.000412513,1.57E-05,0.000130059
0.000252576,0.000195148,0.002759249,0.002533823
0.000203349,0.000383859,5.05E-05,0.000142943
0.000115216,2.82E-05,0.000197253,0.000359168
0.000707657,1.55E-05,0.000688075,0.000526596
0.000500429,0.0007798,7.16E-05,0.00024809
0.000354957,0.000564086,0.000746605,0.001672547
0.00066766,0.000719482,0.000174755,0.001474548
0.000230643,0.000448059,0.000314552,0.005939477
0.001497396,3.10E-05,1.59E-06,0.000252984
0.000234193,0.004620637,0.000786433,0.000706252
0.002270847,3.89E-06,0.0001163,0.002540023
0.000518338,0.000114888,0.000819528,0.000712946
0.000121629,0.000118327,0.000376583,3.93E-05
0.001816174,0.000212751,0.00065549,0.002726052
0.001131193,0.000104498,8.54E-05,0.000550441
0.000986992,1.48E-05,0.000404043,0.002420865
0.001389417,4.20E-05,0.000190276,0.000250764
0.000116333,0.000221926,0.000555105,0.000319727
0.000839904,0.001784483,0.00244883,0.001269753
0.00127007,0.00011775,0.000833623,0.001494065
1.44E-05,0.000416702,5.60E-05,0.005517111
0.000159636,6.66E-05,1.13E-05,0.000695338
0.000259995,0.001587967,9.86E-05,0.00691949
0.000183071,0.00025824,0.000537737,0.00155542
0.000118653,0.000114349,0.004071535,0.000380009
0.00016218,3.32E-05,1.93E-05,0.001324047
2.61E-06,0.00154565,7.50E-05,0.000733207
8.26E-05,0.001424416,0.002983059,0.002342477
0.001892024,0.000689634,5.39E-05,0.000239689
0.000252007,0.000139765,0.000156103,0.000420289
6.30E-05,0.003137422,3.13E-06,0.003965849
0.000377559,0.000869043,7.35E-05,0.001315731
5.59E-05,0.000335342,0.000289671,0.000803283
0.000157372,0.000134016,0.000195011,0.000287035
0.000240915,0.000128249,0.001587475,0.006766771
0.00058812,0.000731578,0.00012682,0.000437604
0.000547389,0.000286498,0.000261884,5.24E-06
3.24E-05,0.000116556,6.23E-05,0.008665426
0.000417961,0.00023302,0.000116421,0.000280095
0.000919384,0.001131369,0.000423952,0.00230278
0.002213885,0.00159186,6.50E-05,0.000801932
0.001053914,0.000321562,0.000322391,0.001276829
5.04E-05,0.004177769,0.000102601,1.57E-05
0.000592352,9.21E-06,0.000358996,0.004832556
0.000841663,0.000317587,8.23E-05,0.001565618
0.000280737,0.001429374,1.80E-05,6.26E-06
2.09E-05,0.004360515,5.04E-06,0.000231059
0.000691134,0.000241384,7.35E-05,0.000753541
0.000490535,0.000236445,0.00012761,0.000200735
0.000183847,0.000243997,0.000244903,0.003268953
0.000128686,0.000185795,0.000425878,0.002958124
5.98E-05,1.05E-05,4.95E-05,0.002534825
0.000821064,0.000107338,0.000247194,0.000121673
0.001196839,1.82E-05,3.05E-05,0.001598106
0.000109178,0.00021297,0.000925995,0.001531935
4.08E-06,4.44E-07,0.00010178,0.00026741
0.000197421,0.002060463,0.000604956,0.000166806
0.001926514,7.69E-05,0.000352159,0.004553401
3.46E-05,0.000333881,0.000693369,0.008529633
0.000156121,0.001036663,0.000625503,0.000241947
0.000115693,0.000482364,0.00034729,0.002219038
0.000435457,0.000203497,0.000157578,0.000864762
0.000166042,0.000227754,0.000831445,0.000251668
0.001049822,0.000261636,7.66E-05,0.001129447
0.000568731,0.000597079,6.00E-05,0.001000607
0.000109093,0.00053742,0.000233222,0.000118061
0.000138725,0.000311507,0.000142351,0.000255846
0.000411495,4.17E-05,3.32E-05,0.000172838
0.000478103,0.000274996,0.000454857,0.002139905
0.000106871,6.12E-07,0.000516977,0.009139692
2.19E-05,0.000133356,0.00021192,0.002065478
6.45E-05,5.78E-05,0.000316917,0.00170276
0.001054466,0.002614622,0.000220318,0.004782421
0.000230695,0.000787749,0.000592106,0.000992568
8.33E-06,0.000149762,0.000191223,0.000352026
2.52E-05,6.44E-05,0.000439706,0.003475847
4.12E-05,5.45E-05,0.000111287,0.000408993
0.000268165,0.000116901,0.000927202,0.001379472
3.71E-05,0.000689379,1.49E-05,0.000312922
3.45E-05,0.001175352,0.001207953,0.002721323
8.33E-05,0.000292401,0.000556303,9.15E-06
0.000481779,0.001096566,0.000282966,0.000250108
0.001643086,0.000660104,6.77E-05,0.001021822
0.000229402,0.000134456,0.002920812,0.00014846
5.19E-05,2.54E-06,8.01E-05,0.002937902
0.000899455,0.000134095,0.000611253,0.002601164
5.22E-05,0.00016739,0.000145746,0.004573323
5.98E-05,0.000200873,4.36E-05,0.001703625
5.61E-05,3.76E-05,0.000279162,0.000511943
3.25E-05,0.000459664,0.000149263,0.000943144
0.00020074,9.28E-05,0.000418679,0.000384279
0.000620075,0.001919005,0.000485427,0.014643927
2.77E-05,4.38E-05,0.000110701,0.000343147
0.000140649,0.000107331,4.37E-05,0.001568872
0.000438305,0.000716892,0.000320259,2.94E-05
0.000182393,0.000437623,0.000748464,0.000153036
0.000622521,7.62E-05,0.000208517,0.004278685
0.000223456,4.63E-05,0.000721338,0.003067389
4.50E-06,0.001273351,0.00131728,0.003019097
0.001192599,0.000437034,0.000960643,0.000866965
0.001022228,7.50E-06,0.000176921,0.000690307
0.000509416,0.000974094,7.66E-05,0.000207126
2.19E-05,0.00060852,0.000531503,0.000541308
1.30E-05,2.52E-05,6.89E-05,0.003232341
0.000161439,0.000277332,2.27E-05,0.002091785
8.95E-05,1.90E-05,0.000268493,0.00204319
0.001045872,5.50E-05,0.000293235,0.015309109
0.000211344,0.000207351,0.000122076,0.007499035
0.005726842,0.000152211,0.000166533,0.002606406
1.25E-05,0.001013158,0.000472582,0.001390619
0.000125111,0.000304894,0.000222345,0.004288318
0.000285662,0.002907561,0.000249668,0.000269137
7.59E-05,0.000282269,0.00016284,0.000348539
0.000239537,1.41E-05,0.000326569,0.002512807
0.000110707,0.000208103,6.70E-05,0.001925689
8.38E-05,0.001514561,0.000154998,0.002538129
0.002512028,0.000876128,0.000125824,0.000121434
2.30E-05,0.000401797,0.000370124,0.000367114
0.000298974,0.000816219,2.41E-05,0.000437199
0.001566421,0.00029075,8.63E-05,0.002697924
0.00010152,0.000233085,0.000406262,0.001216742
0.000333074,0.001845134,0.000236667,0.002169503
0.000830814,0.000925572,0.001771294,0.000315729
0.001206978,2.83E-05,0.00014802,0.00010621
0.000218224,0.000392815,0.000639957,0.014132724
4.67E-05,0.000706644,0.00168002,0.001698426
7.43E-05,0.002117533,1.99E-06,0.000229542
0.000203944,8.86E-06,0.000955994,0.000975203
0.000361424,0.000542662,0.000123152,0.000860343
0.000133429,0.000306049,3.06E-05,0.000682083
0.000252391,0.000989387,2.23E-05,0.000251066
5.62E-05,1.78E-05,0.001618448,0.000169416
0.000491998,2.50E-05,0.000376341,0.002179197
0.000689018,0.000165961,6.54E-05,8.36E-05
0.000303747,0.000126903,0.000157163,0.000466328
0.000199551,9.16E-06,2.38E-06,7.68E-05
0.000513969,0.000205017,0.000174843,0.000105151
9.11E-06,0.000325006,0.000294901,0.000465815
0.001834341,0.000451848,0.000252931,0.000164961
1.73E-05,0.002389743,0.000629147,0.006308398
0.00035522,1.15E-05,7.84E-05,0.000255624
3.93E-05,9.90E-05,9.02E-05,0.000622706
0.000558433,3.75E-05,1.75E-05,0.000796793
0.000233165,0.006701799,0.001919202,0.001493231
0.000356877,0.001046506,4.14E-05,0.001108496
0.001115555,0.000358775,0.000995986,0.001306363
0.000623768,0.000171949,0.001553299,0.002957397
0.000686149,0.000664569,0.000490808,0.001680818
0.000361137,0.000329468,0.000190252,0.000188884
0.000483851,1.09E-05,0.002901946,0.003933004
0.000804254,0.001682112,0.000263459,0.001671305
0.000235584,0.001462249,0.000105243,8.85E-05
0.000852554,0.000509291,0.000719096,0.000147159
0.000332497,0.000736017,0.000145235,0.000417571
0.000805629,1.35E-05,0.000416591,0.000125229
0.002861192,0.000439911,7.13E-05,0.000459742
2.67E-05,5.46E-05,0.000174588,0.00069715
0.000342526,0.000389159,0.000125167,0.001716149
3.83E-05,0.001198989,0.002078874,0.000424072
9.40E-05,2.42E-05,7.29E-05,0.002053956
0.000269226,0.002144443,9.52E-05,0.000662115
0.000125751,0.003790128,0.00013409,0.000251934
7.39E-05,0.000209791,0.000105482,0.000852491
0.000491625,0.00090598,7.05E-06,0.000431881
0.000104858,3.93E-05,0.000173656,0.001319599
0.000252779,0.000305701,9.79E-05,0.000578264
0.001086294,5.65E-05,0.000194497,0.000168877
0.002653426,0.000251678,0.000390689,0.000157581
0.000170167,0.000882276,0.000153223,0.000746972
0.000303795,5.21E-05,0.000309357,5.24E-05
0.000200125,0.000314272,4.44E-05,0.007891333
0.000132841,0.000341155,0.003132759,0.000728161
0.00038905,0.000224769,1.11E-06,0.002745543
0.000435315,0.000187017,0.000122329,0.000963177
0.000629339,0.002313553,0.000121189,0.001851555
0.00058646,0.000284936,0.000135959,0.000147656
4.77E-05,0.000450801,0.000549982,0.002928143
0.000652522,6.82E-05,5.64E-05,0.003746015
0.000698103,2.87E-05,7.31E-05,0.001938369
0.000498661,0.00219201,0.00303592,5.00E-05
0.000367625,9.03E-05,9.59E-05,0.001844847
8.44E-05,0.000376311,4.45E-05,0.000114283
2.22E-05,5.58E-05,0.00231169,0.001123452
6.92E-05,0.000108477,0.000449248,7.86E-05
0.000945314,0.000867302,0.000328152,0.001678818
0.000396879,0.001146916,0.004879567,0.004112578
0.00013881,2.90E-06,0.000379086,0.000174758
0.000312355,0.000214313,9.73E-05,0.002158449
8.49E-05,0.000237468,0.000162652,0.001083167
0.000231249,5.81E-05,0.000333449,0.002362588
0.000286087,0.000954541,5.32E-05,0.000258009
0.001252428,0.000676451,0.000158945,0.000839445
0.000264388,0.000133909,2.73E-05,0.001294821
0.000408178,5.48E-05,8.73E-05,0.000100089
0.000112287,0.000826954,3.20E-05,0.004355356
0.000200919,0.000764732,0.000235236,0.001052456
0.000176366,0.000145092,0.000249393,0.000217326
2.65E-05,7.35E-06,1.34E-05,0.00085958
0.000211287,0.000113997,4.54E-05,0.000449352
0.000212274,0.001735167,0.000937777,0.000136149
0.001062699,6.41E-05,7.63E-05,0.004973574
2.71E-06,3.25E-05,0.000576231,0.001430716
0.000713333,0.002872513,7.90E-05,0.004252245
0.001060818,4.94E-06,0.000184137,0.002682507
7.61E-05,0.001011681,0.001909567,0.000564984
0.000660319,0.00014391,5.87E-05,0.000853991
0.000436572,0.001594975,0.000110333,0.009232254
9.03E-05,2.03E-05,0.000348355,0.005226821
0.000102308,0.011165475,0.00033825,0.000915297
0.000236605,0.000865639,1.24E-05,0.00081558
0.000633787,0.000158238,8.62E-05,0.000156119
0.000104112,0.000299594,0.000613032,0.001068663
0.000122565,0.000398562,0.000152754,0.002851093
0.001764094,0.000310702,6.30E-05,0.000713365
5.96E-05,0.000115659,7.89E-06,0.003454617
0.00058485,0.00045344,0.000181327,0.003116326
2.23E-05,0.000175441,0.00023351,0.000986927
0.000301133,0.000262963,0.001035741,0.001967673
0.000168298,1.19E-05,2.75E-05,0.000121354
0.002316944,0.000751747,0.000629625,0.00212951
8.31E-05,0.000505773,0.000888645,0.00245243
0.000168779,0.000144494,0.000446716,0.00082067
0.003421001,0.000109819,0.000556768,0.00051094
0.000184197,0.006800004,0.000426015,0.000568187
0.000273406,0.000541922,0.000890665,0.001342464
0.000349325,0.000664002,0.000491018,0.000810161
3.05E-05,9.36E-05,5.76E-05,0.000279619
9.38E-05,7.69E-06,0.000407732,2.42E-05
0.000284053,3.47E-05,0.000732688,0.00076327
0.000478649,0.000375422,2.91E-05,9.31E-05
3.12E-05,1.30E-05,0.001109275,0.004285604
7.34E-05,9.48E-05,0.001592693,0.001727586
0.000554443,0.000182105,0.004039831,0.005417089
0.000123149,0.000630311,7.08E-05,0.002294852
0.000169983,0.006400597,0.000157281,9.10E-05
0.000229634,0.000198625,0.00027643,0.000340767
0.000900002,0.000362144,7.00E-05,0.000736237
0.000449455,0.00026041,0.001153193,0.000470709
0.000340029,3.23E-05,0.000301464,0.000136515
0.001056309,5.90E-05,4.50E-06,0.0014458
0.000302139,8.31E-05,0.000109883,0.000336528
0.000358767,0.000435714,0.000394181,0.000565541
0.00081514,0.000102514,0.000210737,0.001608808
0.000782804,1.62E-05,3.67E-05,0.000470013
0.000269151,0.000323543,4.07E-05,0.000616039
0.000179335,0.00011129,0.000207855,1.86E-06
0.000134255,0.000422402,0.000153768,0.012895312
0.000352894,4.31E-07,3.90E-06,0.000875486
1.66E-05,0.001288862,4.37E-05,0.001096764
0.000207059,0.00030241,0.00010853,0.001404032
0.000166314,2.19E-05,0.001238645,0.000333229
0.003324048,2.48E-05,0.000182317,0.000258363
0.001000935,0.000169376,0.000563853,0.001625808
0.000689718,0.000380345,0.001527744,0.005211213
0.000345625,0.000418583,0.000356843,0.002358083
0.000150948,0.000138331,0.000190509,0.000142945
0.00135695,0.000775999,0.000163233,9.81E-05
0.001080359,5.53E-05,0.000105885,9.56E-05
0.000242007,0.001144346,0.000468364,0.000287625
0.000246413,0.00183481,4.17E-06,0.001623837
0.001231043,0.000122345,0.000387556,0.000378325
0.001247031,0.001406534,0.001363897,0.000523763
0.000405786,0.000106139,0.000140181,0.003086087
0.000202737,3.26E-06,5.09E-05,0.002393474
0.000426513,0.002030039,0.000245354,0.001777097
0.001176695,0.00116742,1.63E-05,0.003086656
4.24E-05,0.000206282,0.0002117,0.000967524
0.000366215,0.000499627,0.000320593,0.001649241
0.000657876,0.000443499,0.00054256,0.004269793
8.98E-05,0.00037578,0.000125709,0.003793292
0.000158078,0.000164267,9.91E-05,3.50E-06
0.000153352,0.00374335,0.000259618,0.001322684
8.83E-05,0.000215595,4.17E-05,0.000519535
0.000565717,0.000409211,0.00102308,0.000168701
0.000884086,5.72E-05,2.60E-06,0.003096605
0.000120245,0.00014221,0.002760227,0.000765463
0.000451292,0.000346688,0.001032631,0.00033876
0.000291646,0.006367699,4.37E-05,0.000451394
0.002235152,0.000779981,0.000132906,0.001708006
6.24E-05,7.11E-05,0.000184078,0.000275167
0.001008361,0.000315728,2.00E-05,0.000573168
0.002004906,0.000527804,0.000113361,6.36E-05
0.000459901,0.00027248,0.000202425,0.018634084
0.000251009,0.000644866,0.000476963,6.95E-05
0.000459077,0.000332389,0.000280091,0.000600252
3.91E-05,0.00033507,0.00015355,0.000819028
8.58E-05,4.78E-05,0.0007161,0.000331721
0.000115676,0.000202669,0.000267095,0.000162542
0.000753497,0.001051291,0.000279856,0.000197231
0.000196852,0.000558083,0.000767476,0.012759953
0.000397437,6.53E-07,0.000234953,0.001360536
0.000832199,0.000354032,1.44E-05,0.002304304
0.001106603,1.56E-05,0.000163527,0.001496435
0.000367378,0.000808356,1.01E-05,0.000402055
0.001913793,7.42E-05,0.002286267,8.17E-05
0.000611173,8.66E-05,0.000286565,0.000623027
0.000373042,0.000256664,6.85E-05,0.0004972
0.000127309,7.63E-06,0.000331514,0.000313003
0.001117884,6.84E-06,0.000301204,0.00068585
6.13E-05,0.000170125,0.000313321,0.001477488
8.14E-06,0.000129076,7.91E-06,5.23E-05
0.002365185,2.24E-05,9.62E-05,0.000608111
0.001248921,0.001812088,2.96E-05,0.001212405
0.000455678,4.66E-05,1.58E-05,0.000541667
0.000436245,0.003402924,0.000234194,0.000391304
0.000330737,0.000224435,0.000819308,0.000892167
0.000151924,0.00037774,3.91E-05,0.000190539
0.000131223,9.21E-05,0.000162127,0.00118959
0.000419132,0.00021534,0.000234346,0.000224423
0.000705649,0.001374793,0.001096114,0.000708322
0.000104334,2.01E-06,2.81E-05,0.000579634
0.000358064,0.001068217,0.000239828,0.001384931
0.000528672,3.68E-05,0.000161661,0.004104559
0.001471267,0.00349029,0.000638176,0.012257869
0.001551296,0.000156705,0.000796001,0.000902712
1.50E-05,6.16E-05,0.000228041,0.001378381
0.000303356,6.45E-05,0.000533353,0.000384225
0.000435161,0.000979626,0.000732618,0.001573459
0.000332087,0.000473877,0.000442968,0.001556546
0.000132418,8.94E-05,5.82E-05,0.001131511
0.00037291,0.000138164,0.000584274,0.001375632
3.99E-05,0.000591859,4.78E-05,0.002398831
0.000165013,0.000150989,0.002087709,0.001931532
0.000822999,8.81E-05,0.001939105,0.000909991
0.000175767,8.97E-06,6.77E-05,0.000373053
0.001235911,0.004869814,0.001943353,0.002130662
0.000565925,0.000200756,0.000227657,0.000343594
5.87E-05,4.18E-05,0.000230821,0.000305352
0.000998583,1.58E-05,0.000194253,0.000401769
0.000575125,9.09E-05,0.000287692,0.001162719
0.002349401,4.28E-05,0.000191886,0.012268788
8.90E-05,9.79E-06,8.00E-05,0.002223544
0.000169522,0.004966564,3.82E-05,0.001219839
0.000297432,4.08E-06,0.000968513,0.008712996
0.001236664,0.002303768,0.004559795,0.002365083
8.84E-05,0.000895104,0.000216389,2.02E-05
3.98E-05,0.000409554,0.000255587,0.000314762
0.000154948,0.001183051,0.000277657,0.000125708
0.000109969,0.00057709,5.77E-05,0.001347869
0.004754152,0.000268702,0.000400116,0.000883589
6.91E-06,0.000226246,0.00061363,0.000701949
0.000439351,0.001693107,0.000101675,0.006747223
0.000412047,0.001960389,0.001315313,0.003986414
0.000507365,0.005398924,5.16E-05,4.48E-05
8.05E-05,0.000250992,0.000381857,0.001689786
0.000322813,0.00062156,7.85E-05,0.001577461
0.000749752,0.000910949,0.000214212,0.000992804
0.000316181,0.00054231,2.94E-05,0.003216999
0.0001659,3.00E-06,0.000182015,0.000108313
0.000178514,1.06E-05,0.00011846,0.000246814
0.00023836,0.000558446,0.000702238,0.000186353
9.80E-05,0.000341741,0.000312283,0.000684797
0.000409292,0.004949221,9.21E-05,0.000204706
0.002166032,0.000831043,2.41E-05,0.000107023
0.000531026,0.003783827,3.91E-05,0.003150425
0.000180094,0.000403553,9.88E-05,0.007569542
0.000505997,0.000463624,0.000717315,0.00047922
4.01E-05,0.00101017,2.34E-05,0.000353455
1.37E-05,2.81E-05,0.001456564,0.002029019
0.000398403,0.000822427,0.000763413,0.006969469
0.000177584,0.000348055,0.000303066,0.000554793
8.07E-06,8.43E-05,0.000568647,0.001205519
0.001569263,1.80E-06,0.000410133,0.000352491
0.000148039,0.002424196,0.001017231,9.59E-05
0.000285029,3.64E-05,5.85E-06,0.007814152
0.001068912,7.10E-06,0.000789814,0.002022056
0.000144176,0.000469056,8.31E-05,0.000509071
0.000660476,0.000782427,0.000231228,0.003493927
0.000223732,1.38E-05,0.000138814,0.001578455
0.000362271,0.000213649,0.000259879,0.001205561
0.001516744,0.000105209,3.83E-05,0.0038494
0.00205468,0.000153825,3.94E-05,0.00054989
2.94E-05,5.00E-05,0.000474264,0.004968702
0.000105649,0.000207552,0.000247759,0.001447768
0.001128932,0.000385053,1.37E-05,3.25E-05
0.000606846,0.000154811,0.000568527,3.06E-05
0.00012417,0.000750362,0.000209498,0.001105242
0.000755512,2.62E-05,0.000227307,0.003989132
0.000366174,0.001588871,0.000397114,0.000530889
0.000320493,0.000450909,0.000103141,8.49E-05
3.90E-05,0.000905245,4.41E-05,0.003619862
9.31E-05,0.000278074,0.000314065,0.001597365
9.72E-06,0.000455867,0.000519932,0.001533022
0.000166872,2.78E-05,0.000183479,0.000372287
0.000647277,0.000740652,1.39E-05,0.002873308
0.000198895,0.001413058,0.000381343,8.54E-05
0.000279509,0.00025792,6.00E-05,0.000538494
0.000206549,7.11E-05,0.000298645,5.04E-05
0.000274313,0.000593021,4.06E-05,0.000595212
0.00204469,0.004588897,0.001146007,0.000293813
0.000121736,9.55E-05,3.57E-05,0.000369193
0.00046346,0.000864949,0.000611867,0.002525092
0.000844876,6.14E-05,0.000204278,0.000658902
0.000474954,0.001169391,3.23E-05,0.000359667
0.000921563,9.58E-05,0.000652539,3.92E-05
4.43E-05,0.000142975,0.000125886,7.04E-05
0.000490894,2.59E-05,0.000640674,0.001259063
0.000465424,4.56E-05,0.000371306,0.000527477
0.000156499,0.000237386,0.002252058,0.000148357
1.11E-05,0.000522684,0.0001718,0.001248149
0.000589425,4.08E-05,2.69E-06,0.001742379
0.001735084,0.0008944,5.56E-05,0.00132311
0.002151354,0.000145374,0.000848957,0.016409772
0.000211554,0.00074892,0.00053281,0.000138573
0.000231159,0.000153803,0.000265996,9.72E-05
0.00134097,0.000131559,0.000229934,0.000627053
0.00051675,0.000189813,0.000634711,0.000484776
7.63E-05,0.002006993,0.000692093,0.003797058
0.000773295,4.74E-05,0.000214366,0.00045562
0.000767856,0.000877867,3.65E-06,0.000192721
0.000104093,1.70E-05,0.001244278,0.002957977
0.000642993,7.43E-05,0.002990116,0.001383221
0.000216432,0.000701168,3.71E-05,0.001039326
0.00059937,9.03E-05,5.12E-05,0.00164745
0.001103959,0.000478985,0.001248481,0.002006614
0.000503726,4.32E-05,0.000415137,0.002678106
0.000710953,0.000109947,0.001151717,0.009896893
0.000363318,0.000808906,3.03E-05,0.001669312
0.000661012,0.0001063,0.000190376,0.000532838
0.001056999,9.46E-05,0.000165072,0.001957636
8.06E-05,0.000157823,0.000581492,0.000787212
0.002985691,0.002240475,6.40E-05,0.00029799
0.000364595,0.000835183,2.96E-05,0.007585849
0.000334384,0.000365671,0.00161796,8.11E-05
0.001662992,0.000316599,0.000492967,0.001009788
0.00043852,0.000656799,0.000159867,0.0015574
0.001759204,5.91E-06,0.001176724,0.002204273
0.000119955,8.73E-06,0.000194266,7.58E-05
0.000390154,0.00015829,0.000100788,0.000621154
0.000358803,1.96E-05,6.22E-05,0.001306676
0.000182543,0.001249998,0.000772084,0.010836991
0.000220519,0.000676561,5.03E-05,6.02E-05
6.51E-05,9.38E-05,0.000289506,0.000584526
1.18E-05,2.52E-05,0.000866029,0.000410642
0.000146683,8.23E-05,0.000455252,0.002609753
0.000179123,0.00030271,5.71E-05,0.00182873
0.000986434,0.000366405,0.000335878,0.003765196
0.000285267,0.000339664,0.001748752,0.00030537
0.000443073,0.000560775,0.00010746,0.00168236
5.05E-05,0.000443988,3.16E-05,0.001679995
0.000211941,0.003535077,0.000865525,0.000662718
0.000147048,0.00113643,7.27E-05,0.000156798
5.26E-05,0.000632683,0.002045784,0.001031982
0.000597095,0.000261324,0.00065149,0.001110235
0.000250702,0.000187871,0.000370899,4.17E-06
0.000925306,0.000197007,0.000472452,0.00012182
9.16E-05,1.51E-05,4.33E-05,0.000303649
0.000160428,0.001455257,0.000957516,0.000620621
0.000865595,7.84E-05,0.000333947,0.000215462
8.13E-05,0.00100839,0.000189065,9.41E-05
2.64E-05,0.00037278,0.0001353,0.007780417
5.85E-05,0.002051691,3.28E-05,0.013261441
0.000428775,0.000430742,0.000640148,0.000292618
5.60E-05,7.94E-05,0.000111737,0.001918162
0.00026915,0.000601855,2.91E-05,0.002582136
0.000292278,0.000368533,0.000427488,0.001094692
0.000874256,0.001618735,4.96E-05,1.12E-05
6.05E-05,8.47E-05,1.27E-05,0.002195643
0.000776711,0.000173244,0.000921047,2.57E-05
0.000434488,9.67E-05,8.31E-05,0.001363028
0.002174692,0.000284009,9.11E-05,0.000240421
0.000281289,0.00058542,5.63E-05,0.000886663
3.71E-05,0.002498337,0.001473448,0.000423566
0.00031481,0.000880486,0.000113548,0.001916998
0.000461528,3.38E-05,4.31E-05,0.001146853
9.69E-05,0.001040524,0.001566542,0.000990963
0.00067869,1.31E-05,4.09E-05,0.000493301
5.60E-05,0.000385141,2.35E-05,0.012808385
0.000137663,0.002711531,0.000657719,0.00285121
0.000510075,0.000452979,0.000229291,5.89E-05
0.000257834,0.001538177,2.48E-05,0.00023216
4.15E-05,0.000456969,5.59E-05,0.002576084
0.000465881,0.000343557,0.002856614,0.000660932
0.00013192,0.000252151,0.00061678,0.001400233
0.000114497,0.000832157,0.000113761,0.000137336
0.000476866,2.68E-05,0.005099567,0.000346728
0.000521216,8.95E-05,0.000732669,0.001944327
0.000135966,0.000103704,0.00078807,0.000277383
0.000205117,0.000803356,0.000268016,0.000864113
0.000477293,0.000573218,0.000639001,0.004432804
0.000270054,9.75E-05,0.000185832,0.00028344
9.06E-05,0.000713041,7.44E-05,0.002687308
0.000788244,0.000910728,0.002130966,0.00318697
0.000200531,5.35E-05,0.00108325,0.002882571
0.000295064,0.000452838,0.000278323,6.82E-05
1.58E-05,3.29E-06,0.00035744,0.001742301
2.37E-05,3.91E-06,0.00014439,0.000750557
0.000123134,0.001444359,7.89E-05,0.000220441
0.000970427,0.000549923,0.000254744,0.001517647
0.000103256,0.000260943,0.001373758,0.001148741
0.000236952,0.000115114,0.000313897,0.001171271
0.00067103,5.66E-05,0.000191187,0.000602801
0.000383133,0.000130487,0.002885007,1.87E-05
0.000189909,0.00021242,0.000241249,0.000443095
0.000115473,0.000257282,0.000365704,0.00115683
0.000558342,0.001886449,0.000298993,0.002132682
0.000425383,0.00050592,0.000562507,0.001297323
0.001218469,0.000364465,0.000377628,0.004068863
8.34E-05,0.000371909,0.000121897,0.000805651
0.000209493,0.000317298,4.90E-05,0.000174996
6.86E-05,0.001714003,0.000103377,0.000168973
0.000122421,0.000814946,4.22E-05,0.003361292
0.000128679,0.000118343,0.000397825,0.002247028
2.28E-05,6.75E-06,0.000279401,0.000366387
0.002246216,0.000389335,6.30E-05,0.000597536
0.00010866,0.000384027,0.00085492,0.001502834
2.36E-06,0.00084878,7.20E-05,0.004968927
0.000141605,6.14E-05,7.61E-05,0.000990752
0.000106767,0.000240871,0.000536638,0.000622484
0.003264649,4.28E-05,2.94E-05,0.002015123
9.70E-05,0.000355672,0.001006565,0.013209281
0.000502268,9.74E-05,0.000106984,0.004954083
0.000169358,0.004830711,0.000216206,0.000824797
0.000187066,4.65E-05,0.000173505,0.000124118
9.10E-05,0.000280002,8.95E-05,0.001127156
0.000127796,0.001044808,0.00010285,9.59E-05
0.001061475,6.69E-05,0.000247816,0.000855738
0.000141296,0.000593878,0.000123623,0.000681019
7.22E-05,0.000253177,0.002303828,0.001320602
0.00019191,0.000858585,0.00048921,0.001884978
0.000432631,6.19E-05,0.000173589,0.000654636
0.00048404,6.76E-05,9.47E-06,0.000860942
0.000221826,0.000866136,0.000293748,0.001179027
0.001353432,8.36E-05,8.24E-05,0.000867269
0.000676677,9.49E-05,0.000344377,0.001315016
0.001027534,0.000477706,2.57E-05,0.00099781
0.000284128,0.0001683,0.00012928,0.002275703
0.001611092,0.00051935,8.24E-05,0.000363797
0.000469868,0.000141032,0.002126465,0.003365108
0.000679952,8.34E-05,7.78E-05,0.004198823
0.000345048,0.000322853,0.000148052,0.000570217
0.000403719,3.01E-05,0.00167049,0.000768119
8.44E-05,0.000461182,0.002538423,0.000261589
9.24E-05,0.000720908,0.000225166,0.000587513
0.00071648,0.000247361,0.001409809,0.00082239
0.000301418,0.000445155,0.001014933,0.001468909
0.000340169,0.000308161,3.63E-05,0.00107219
0.000169326,0.000656015,0.00019558,0.001655638
